,Datetime,Username,Coin,Prediction,Text,Cleaned Text
217,2022-07-08 09:19:32+00:00,yesunggyus,ELF,2,"220708 Yesung Weibo Update

It’s so awesome. 💙 #ELF

Awesome. 💙 #ELF

#YESUNG #예성 https://t.co/YNdZnXbEeY","['220708', 'yesung', 'weibo', 'update', 'it’s', 'awesome', '💙', 'elf', 'awesome', '💙', 'elf', 'yesung', '예성', 'httpstcoyndznxbeey']"
218,2022-07-10 00:34:50+00:00,Archer_Im_a_Dog,ELF,2,This can be said of hoomans too  #QOTD #PODT #FursForLearning #BARK #ELF https://t.co/fN0XQ8cFAY,"['said', 'hoomans', 'qotd', 'podt', 'fursforlearning', 'bark', 'elf', 'httpstcofn0xq8cfay']"
219,2022-07-07 19:16:24+00:00,kylelindsey100,ELF,2,"R.I.P
James Caan 
(1940-2022)
#JamesCaan 
#Elf https://t.co/mYVEhffODt","['rip', 'james', 'caan', '19402022', 'jamescaan', 'elf', 'httpstcomyvehffodt']"
220,2022-07-02 14:19:27+00:00,Crystallily08,ELF,2,After these three i think this Gollum voice can enter my top 4 fav elf hilarious moments 🤣🤣🤣🤣 #superjunior #elf #samebraincell https://t.co/IuyNPpo2e9,"['three', 'think', 'gollum', 'voice', 'enter', 'top', '4', 'fav', 'elf', 'hilarious', 'moment', '🤣🤣🤣🤣', 'superjunior', 'elf', 'samebraincell', 'httpstcoiuynppo2e9']"
221,2022-07-08 09:00:57+00:00,CandyCane_Elf,ELF,2,170 Days!! #Christmas #ChristmasCountdown2022 #Christmasmagic #holidayseason  #MerryChristmas #Santa #ChristmasTree #Xmas #snowman #elf https://t.co/DXxQany8uZ,"['170', 'day', 'christmas', 'christmascountdown2022', 'christmasmagic', 'holidayseason', 'merrychristmas', 'santa', 'christmastree', 'xmas', 'snowman', 'elf', 'httpstcodxxqany8uz']"
222,2022-07-09 23:25:47+00:00,TheAfroOtaku,ELF,2,"I know I'm late, but here's to #JamesCaan. Arguably one of the best father actors to ever bless the big screen...😔😔😔😔😔

#cloudywithachanceofmeatballs #ELF #StudioGhibli https://t.co/txO0xzlsW7","['know', 'im', 'late', 'here', 'jamescaan', 'arguably', 'one', 'best', 'father', 'actor', 'ever', 'bless', 'big', 'screen😔😔😔😔😔', 'cloudywithachanceofmeatballs', 'elf', 'studioghibli', 'httpstcotxo0xzlsw7']"
223,2022-07-08 10:18:28+00:00,AFIReview,ELF,2,Who‘s the best team in the ELF? #ELF,"['who‘s', 'best', 'team', 'elf', 'elf']"
224,2022-07-11 09:17:45+00:00,sonoson12,ELF,2,"Tonight raffle &amp; auction detail is here !
11-12/7/2022 - New Race ""Elf""
 
21.00  gmt+7 - Rare Dark Elf auction 24 hours start 
21.30 gmt+7 - 3 Common Elf raffle start

join at https://t.co/fyiK45ebVC
🧝‍♂️🧝‍♀️

#nfts #sonoson #PARASnft #NFTCommumity #sonofam #elf https://t.co/zeVla2oe8p","['tonight', 'raffle', 'amp', 'auction', 'detail', '111272022', 'new', 'race', 'elf', '2100', 'gmt7', 'rare', 'dark', 'elf', 'auction', '24', 'hour', 'start', '2130', 'gmt7', '3', 'common', 'elf', 'raffle', 'start', 'join', 'httpstcofyik45ebvc', '🧝\u200d♂️🧝\u200d♀️', 'nfts', 'sonoson', 'parasnft', 'nftcommumity', 'sonofam', 'elf', 'httpstcozevla2oe8p']"
225,2022-07-11 13:37:16+00:00,BramleyLakeland,ELF,2,Quote of the day #QOTD #FursForLearning #PODT #ELF #BARK #dogsoftwitter @Archer_Im_a_Dog https://t.co/Mx6gYZZuWm,"['quote', 'day', 'qotd', 'fursforlearning', 'podt', 'elf', 'bark', 'dogsoftwitter', 'archerimadog', 'httpstcomx6gyzzuwm']"
226,2022-07-10 19:57:41+00:00,LilMossBae,ELF,2,"Just a little something about myself...~ 

#VTuberUprising #Vtuber #VTuberUprising #ENVtuber #Vtubers #roleplay #roleplayer #roleplaying #originalcharacter #poetry #poem #cosmichorror #mysticbeing #mystic #elf #void https://t.co/muDZn0ZtJl","['little', 'something', 'myself', 'vtuberuprising', 'vtuber', 'vtuberuprising', 'envtuber', 'vtubers', 'roleplay', 'roleplayer', 'roleplaying', 'originalcharacter', 'poetry', 'poem', 'cosmichorror', 'mysticbeing', 'mystic', 'elf', 'void', 'httpstcomudzn0ztjl']"
227,2022-07-11 03:07:58+00:00,TPuszczewicz,ELF,2,"Happy 80th birthday to #RonnieJamesDio. The frontman for #Elf, #Rainbow, #BlackSabbath. #Dio, &amp; #HeavenandHell. https://t.co/FnF2546UkQ","['happy', '80th', 'birthday', 'ronniejamesdio', 'frontman', 'elf', 'rainbow', 'blacksabbath', 'dio', 'amp', 'heavenandhell', 'httpstcofnf2546ukq']"
228,2022-07-10 19:11:24+00:00,shynverlight,ELF,2,"Meda sketch!
She’s awesome as elf, isn’t she? &gt;vo
#sketch #originalcharacter #elf https://t.co/xiEL2KOW7h","['meda', 'sketch', 'she’s', 'awesome', 'elf', 'isn’t', 'she', 'gtvo', 'sketch', 'originalcharacter', 'elf', 'httpstcoxiel2kow7h']"
229,2022-07-10 18:19:45+00:00,naturenerdArt,ELF,2,"Don't have any new art to post, so here is a #fantasy piece from 2016. The colored version was done with those chinso colored pencils from a kids' art kit. The graphite version I prefer more - the depth looks better in that. At least to me it does. 
#dragon #elf #gold #art https://t.co/oVv6I9hawH","['new', 'art', 'post', 'fantasy', 'piece', '2016', 'colored', 'version', 'done', 'chinso', 'colored', 'pencil', 'kid', 'art', 'kit', 'graphite', 'version', 'prefer', 'depth', 'look', 'better', 'that', 'least', 'doe', 'dragon', 'elf', 'gold', 'art', 'httpstcoovv6i9hawh']"
230,2022-07-06 11:27:36+00:00,CandyCane_Elf,ELF,2,172 Days!! #Christmas #ChristmasCountdown2022 #Christmasmagic #holidayseason  #MerryChristmas #Santa #ChristmasTree #Xmas #snowman #elf https://t.co/bjv4Q7mn5Y,"['172', 'day', 'christmas', 'christmascountdown2022', 'christmasmagic', 'holidayseason', 'merrychristmas', 'santa', 'christmastree', 'xmas', 'snowman', 'elf', 'httpstcobjv4q7mn5y']"
231,2022-07-10 01:46:18+00:00,PrietoLilu,ELF,2,"HAPPY BIRTHDAY HEECHUL!!! 🥳🎂🌷💙🤗 Regards from Colombia 🇨🇴 @SJofficial

#Heechul #HEECHUL #SJ
#Super Junior #SUPERJUNIOR
#HAPPYBIRTHDAY #ELF 💙 https://t.co/I8oiKxX7uM","['happy', 'birthday', 'heechul', '🥳🎂🌷💙🤗', 'regard', 'colombia', '🇨🇴', 'sjofficial', 'heechul', 'heechul', 'sj', 'super', 'junior', 'superjunior', 'happybirthday', 'elf', '💙', 'httpstcoi8oikxx7um']"
232,2022-07-08 02:57:17+00:00,Archer_Im_a_Dog,ELF,2,"This is unacceptable! After all our hard work, this is a bite in the butt!! 🛁 The indognity indeed! #PODT We are trying to be #ELF #BARK https://t.co/bJNjMyPhqU","['unacceptable', 'hard', 'work', 'bite', 'butt', '🛁', 'indognity', 'indeed', 'podt', 'trying', 'elf', 'bark', 'httpstcobjnjmyphqu']"
233,2022-07-11 18:35:53+00:00,FitniRexhepi,ELF,2,You Did It! 🌎 Greatest Cup of ☕️ 🧝 #Elf ⁦@WynnLasVegas⁩ https://t.co/FVCMgxEKvP,"['it', '🌎', 'greatest', 'cup', '☕️', '🧝', 'elf', '\u2066wynnlasvegas\u2069', 'httpstcofvcmgxekvp']"
234,2022-07-10 15:09:38+00:00,OCDeidre,ELF,2,"In honor of the iconic #RonnieJamesDio 80th birthday I will be posting some of my favorite songs and cranking it up all day! 
🤘🏻😝🤘🏻#elf #HeavyMetal https://t.co/AZAx3ILQFC","['honor', 'iconic', 'ronniejamesdio', '80th', 'birthday', 'posting', 'favorite', 'song', 'cranking', 'day', '🤘🏻😝🤘🏻elf', 'heavymetal', 'httpstcoazax3ilqfc']"
235,2022-07-10 13:05:35+00:00,CoeloysIbev45,ELF,2,"Please JOIN the streaming team. We must work hard together #ELF.
#SUPERJUNIOR #SuperJunior_Coming https://t.co/PRmoriyGGn","['please', 'join', 'streaming', 'team', 'must', 'work', 'hard', 'together', 'elf', 'superjunior', 'superjuniorcoming', 'httpstcoprmoriyggn']"
236,2022-07-07 17:34:34+00:00,FirstWordTree,ELF,2,RIP James Caan. Loved loads of your work.  But Sonny was my favourite.  And actually like you as Dad in Elf.  #elf #godfather #jamescaan #actor #sonny https://t.co/sHuiP3Pumd,"['rip', 'james', 'caan', 'loved', 'load', 'work', 'sonny', 'favourite', 'actually', 'like', 'dad', 'elf', 'elf', 'godfather', 'jamescaan', 'actor', 'sonny', 'httpstcoshuip3pumd']"
237,2022-07-07 18:16:34+00:00,DickTracyMovie,ELF,2,"I'm sad to announce that legendary tough guy actor #JamesCaan has passed away. He starred in some of the most beloved films such as #TheGodfather, #Misery, and #Elf to his surprise cameo in #DickTracy. What a legacy he left behind. He was 82 years old. #RIPJamesCaan https://t.co/elleFt8j7L","['im', 'sad', 'announce', 'legendary', 'tough', 'guy', 'actor', 'jamescaan', 'passed', 'away', 'starred', 'beloved', 'film', 'thegodfather', 'misery', 'elf', 'surprise', 'cameo', 'dicktracy', 'legacy', 'left', 'behind', '82', 'year', 'old', 'ripjamescaan', 'httpstcoelleft8j7l']"
238,2022-07-09 22:16:30+00:00,ViennaVikings,ELF,2,"seis - cero 

Good night, Europe!
#ViennaVikings #PurpleReign #ELF 
📸 @HJirgal https://t.co/f90cGdjauk","['seis', 'cero', 'good', 'night', 'europe', 'viennavikings', 'purplereign', 'elf', '📸', 'hjirgal', 'httpstcof90cgdjauk']"
239,2022-07-08 00:13:03+00:00,SpartanCenterig,ELF,2,"#RIP James Caan

He was a member of the Alpha Epsilon Pi fraternity during his two years at Michigan State. #ELF #TheGodfather https://t.co/UKIDFw3U8b","['rip', 'james', 'caan', 'member', 'alpha', 'epsilon', 'pi', 'fraternity', 'two', 'year', 'michigan', 'state', 'elf', 'thegodfather', 'httpstcoukidfw3u8b']"
240,2022-07-07 07:04:02+00:00,speno91,ELF,2,#vape #elf #vapefam #vapelife #elfbar #disposable 5 for £20 or £5 each available at @ https://t.co/14M67gDoLg https://t.co/GkMDgUkWwL,"['vape', 'elf', 'vapefam', 'vapelife', 'elfbar', 'disposable', '5', '£20', '£5', 'available', 'httpstco14m67gdolg', 'httpstcogkmdgukwwl']"
241,2022-07-09 12:38:30+00:00,Otaku_Anime_Ind,ELF,2,"Elf tsundereeeeeeeee

🔹 Anime: Isekai Ojisan
🔹 Genre: Comedy, Fantasy, Isekai
🔹 Score: 7.90
🔹 Status: Currently Airing

#Otaku_Anime_Indonesia #isekaiojisan #unclefromanotherworld #elf #otaku #animeindo https://t.co/HmrOhRbvI7","['elf', 'tsundereeeeeeeee', '🔹', 'anime', 'isekai', 'ojisan', '🔹', 'genre', 'comedy', 'fantasy', 'isekai', '🔹', 'score', '790', '🔹', 'status', 'currently', 'airing', 'otakuanimeindonesia', 'isekaiojisan', 'unclefromanotherworld', 'elf', 'otaku', 'animeindo', 'httpstcohmrohrbvi7']"
242,2022-07-10 08:44:58+00:00,ViennaVikings,ELF,2,"Still #undefeated 

#ViennaVikings #PurpleReign #ELF
📸 @HJirgal https://t.co/UZ6vVJiTty","['still', 'undefeated', 'viennavikings', 'purplereign', 'elf', '📸', 'hjirgal', 'httpstcouz6vvjitty']"
243,2022-07-09 07:30:39+00:00,jpegkingdev,ELF,2,"Never have I done a Web2 Vs Web3 before.
Nevertheless I will with my own project! 
Feels right! @elfworldnft #Mintingtoday 11h from now the Gates for the #Elf kingdom are finally opening+our FCK franchise for @goblintownwtf take-out food 🤭 Good Luck to everyone! ⚔️🧝‍♀️🧝‍♂️🫂#doxxed https://t.co/spDdfFtYQo","['never', 'done', 'web2', 'v', 'web3', 'before', 'nevertheless', 'project', 'feel', 'right', 'elfworldnft', 'mintingtoday', '11h', 'gate', 'elf', 'kingdom', 'finally', 'openingour', 'fck', 'franchise', 'goblintownwtf', 'takeout', 'food', '🤭', 'good', 'luck', 'everyone', '⚔️🧝\u200d♀️🧝\u200d♂️🫂doxxed', 'httpstcospddfftyqo']"
244,2022-07-11 15:51:08+00:00,KTCKp1,ELF,2,"Meant to text you Saturday @DJR1310 - that elf playback would surely cause an epileptic (can I say that) to have a seizure. Heck, I was driving and got so confused. @iamelf

#elf #rightthere #theticket #1310 #sports","['meant', 'text', 'saturday', 'djr1310', 'elf', 'playback', 'would', 'surely', 'cause', 'epileptic', 'can', 'say', 'that', 'seizure', 'heck', 'driving', 'got', 'confused', 'iamelf', 'elf', 'rightthere', 'theticket', '1310', 'sport']"
245,2022-07-10 12:15:52+00:00,AtelierRococo,ELF,2,"July 10th, 1942
Happy Birthday in Heaven…🌈
#RonnieJamesDio🤘

#ELF #RitchieBlackmoresRainbow #BlackSabbath #Dio #HeavenAndHell

Top 3 songs my today's mood

Gates Of Babylon
https://t.co/G5ojqpDJhS 

Die Young
https://t.co/OXuWJG4ETT 

We Rock
https://t.co/VBXv1PhbVf https://t.co/X9XguPB3RJ","['july', '10th', '1942', 'happy', 'birthday', 'heaven…🌈', 'ronniejamesdio🤘', 'elf', 'ritchieblackmoresrainbow', 'blacksabbath', 'dio', 'heavenandhell', 'top', '3', 'song', 'today', 'mood', 'gate', 'babylon', 'httpstcog5ojqpdjhs', 'die', 'young', 'httpstcooxuwjg4ett', 'rock', 'httpstcovbxv1phbvf', 'httpstcox9xgupb3rj']"
246,2022-07-11 08:32:28+00:00,AlessaNFTart,ELF,2,"Gm #nftcommunity 🔆
Wake up every Monday knowing that you can create something AMAZING this week💫 
Here is collaborative art of two young artists 👩‍🎨 👩‍🎨 @LittlezGirlMia created unique abstract background😍 &amp; Alessandra created this cute elf 🧝‍♀️ 
#nfts #nftcollector #elf #Abstract https://t.co/kum8u4ut5x","['gm', 'nftcommunity', '🔆', 'wake', 'every', 'monday', 'knowing', 'create', 'something', 'amazing', 'week💫', 'collaborative', 'art', 'two', 'young', 'artist', '👩\u200d🎨', '👩\u200d🎨', 'littlezgirlmia', 'created', 'unique', 'abstract', 'background😍', 'amp', 'alessandra', 'created', 'cute', 'elf', '🧝\u200d♀️', 'nfts', 'nftcollector', 'elf', 'abstract', 'httpstcokum8u4ut5x']"
247,2022-07-11 15:22:11+00:00,Kuz1580Smith,ELF,2,"⚡️ Minting Now⚡ @elfworldnft

✔️Doxxed TEAM
✔️100% Organic community
✔️Cool Art
⚔️LfG⚔️

#Elf #ElfFollowElf #ELVES

#NFT #NFTCommunity  #NftColllectors
#NFTFam #NFTcollections #LFG https://t.co/QrG5jpOh4Y","['⚡️', 'minting', 'now⚡', 'elfworldnft', '✔️doxxed', 'team', '✔️100', 'organic', 'community', '✔️cool', 'art', '⚔️lfg⚔️', 'elf', 'elffollowelf', 'elf', 'nft', 'nftcommunity', 'nftcolllectors', 'nftfam', 'nftcollections', 'lfg', 'httpstcoqrg5jpoh4y']"
248,2022-07-11 18:26:02+00:00,LiviLoveTheElf,ELF,2,"Playing phasmophobia 

#vtubers #vtuber #streamer #affiliate #elf #pink #Vtuber魂募集  #ZAvtuber #english #afrikaans 
I'm live on Twitch, come hang out! https://t.co/5AcqRWm9Z4","['playing', 'phasmophobia', 'vtubers', 'vtuber', 'streamer', 'affiliate', 'elf', 'pink', 'vtuber魂募集', 'zavtuber', 'english', 'afrikaans', 'im', 'live', 'twitch', 'come', 'hang', 'out', 'httpstco5acqrwm9z4']"
249,2022-07-09 10:03:35+00:00,ViennaVikings,ELF,2,"This is how we spent our morning in #Barcelona. 
We‘re ready for #VIKatBDR

#ViennaVikings #PurpleReign #ELF 
📸: @HJirgal https://t.co/QojZJ9vtd6","['spent', 'morning', 'barcelona', 'we‘re', 'ready', 'vikatbdr', 'viennavikings', 'purplereign', 'elf', '📸', 'hjirgal', 'httpstcoqojzj9vtd6']"
250,2022-07-06 23:41:05+00:00,MiddleEarthCats,ELF,2,"This Rivendel Elf is armed up and ready to join the fellowship! Join the @MiddleEarthCats  sentinels to hunt the Orc packs in Middle Earth! 

💙⚔️💙

#MiddleEarthCats #LOTR #Elf https://t.co/d84ncGUBh8","['rivendel', 'elf', 'armed', 'ready', 'join', 'fellowship', 'join', 'middleearthcats', 'sentinel', 'hunt', 'orc', 'pack', 'middle', 'earth', '💙⚔️💙', 'middleearthcats', 'lotr', 'elf', 'httpstcod84ncgubh8']"
251,2022-07-07 14:36:51+00:00,BramleyLakeland,ELF,2,Quote of the day #QOTD #FursForLearning #PODT #ELF #BARK #dogsoftwitter @Archer_Im_a_Dog #anipals https://t.co/zosKT2Xs3x,"['quote', 'day', 'qotd', 'fursforlearning', 'podt', 'elf', 'bark', 'dogsoftwitter', 'archerimadog', 'anipals', 'httpstcozoskt2xs3x']"
252,2022-07-10 18:15:00+00:00,ROCkabilly_Hop,ELF,2,"July 10, 1942 - Ronnie James Dio of ""Ronnie Dio and the Prophets"" is born ""Ronald James Padavona"" in Portsmouth, New Hampshire.#ROCkabillyHop   #HappyBirthday #RonnieJamesDio #HappyBirthday #RonnieDio #TheProphets #ELF #Rainbow #BlackSabbath #Dio #RocHop
https://t.co/eyCqwtAnRj https://t.co/efMhBFcmFL","['july', '10', '1942', 'ronnie', 'james', 'dio', 'ronnie', 'dio', 'prophet', 'born', 'ronald', 'james', 'padavona', 'portsmouth', 'new', 'hampshirerockabillyhop', 'happybirthday', 'ronniejamesdio', 'happybirthday', 'ronniedio', 'theprophets', 'elf', 'rainbow', 'blacksabbath', 'dio', 'rochop', 'httpstcoeycqwtanrj', 'httpstcoefmhbfcmfl']"
253,2022-07-10 06:54:13+00:00,DamnatoDolls,ELF,2,"Rudger is available in my Etsy shop Damnato Dolls https://t.co/YY77Btdlst
#MHHSBD #earlybiz #elf https://t.co/qd3kOppv8s","['rudger', 'available', 'etsy', 'shop', 'damnato', 'doll', 'httpstcoyy77btdlst', 'mhhsbd', 'earlybiz', 'elf', 'httpstcoqd3koppv8s']"
254,2022-07-06 13:18:00+00:00,BramleyLakeland,ELF,2,"Did you know? #DidYouKnow 
#FursForLearning #PODT #ELF #BARK #dogsoftwitter https://t.co/833TffaR2F","['know', 'didyouknow', 'fursforlearning', 'podt', 'elf', 'bark', 'dogsoftwitter', 'httpstco833tffar2f']"
255,2022-07-10 15:20:12+00:00,katylestrange22,ELF,2,Happy Birthday to the late and great Ronnie James Dio! 🤘🤘 #RonnieJamesDio #ELF #Rainbow #BlackSabbath #Dio #HeavenandHell #RainbowintheDark #HolyDiver #LastinLine #ManontheSilverMountain #LongLiveRockandRoll https://t.co/K82gHNOfhv,"['happy', 'birthday', 'late', 'great', 'ronnie', 'james', 'dio', '🤘🤘', 'ronniejamesdio', 'elf', 'rainbow', 'blacksabbath', 'dio', 'heavenandhell', 'rainbowinthedark', 'holydiver', 'lastinline', 'manonthesilvermountain', 'longliverockandroll', 'httpstcok82ghnofhv']"
256,2022-07-04 04:15:41+00:00,JordanHyeon,ELF,2,"I'm doing this🔥#VIPs Let's do this together for SuJu and #elf , my effort might not big but, still I want to do something for SuJu and #elf 😻

**Still need to learn more about this new apps as every apps always looks like new to #VIPs 😁😁 Kajjaaaa✊️ https://t.co/KaJ9GSVbjS","['im', 'this🔥vips', 'let', 'together', 'suju', 'elf', 'effort', 'might', 'big', 'but', 'still', 'want', 'something', 'suju', 'elf', '😻', 'still', 'need', 'learn', 'new', 'apps', 'every', 'apps', 'always', 'look', 'like', 'new', 'vip', '😁😁', 'kajjaaaa✊️', 'httpstcokaj9gsvbjs']"
257,2022-07-08 14:42:54+00:00,NFKingsPro,ELF,2,"Countdown on Gameday Question!🏈
3 #ELF #NFT Giveaway!
When you realize ""fumble"" could be something profitable...will you start doing some math?🤪

Post a screenshot of ur participation in the Gameday Question on ""SMARTY PANTS""! We'll choose 3 winners!👇
https://t.co/U12nRSxWzX https://t.co/vZJZgahj8S","['countdown', 'gameday', 'question🏈', '3', 'elf', 'nft', 'giveaway', 'realize', 'fumble', 'could', 'something', 'profitablewill', 'start', 'math🤪', 'post', 'screenshot', 'ur', 'participation', 'gameday', 'question', 'smarty', 'pant', 'well', 'choose', '3', 'winners👇', 'httpstcou12nrsxwzx', 'httpstcovzjzgahj8s']"
258,2022-07-11 20:31:15+00:00,ASeymour726,ELF,2,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @clothesrus2 #poshmark #fashion #style #shopmycloset #talbots #elf: https://t.co/TBr22l3HYn https://t.co/uuErbdgGim,"['good', 'share', 'check', 'item', 'im', 'loving', 'poshmarkapp', 'clothesrus2', 'poshmark', 'fashion', 'style', 'shopmycloset', 'talbot', 'elf', 'httpstcotbr22l3hyn', 'httpstcouuerbdggim']"
259,2022-07-09 00:38:01+00:00,TamalasArt,ELF,2,"When you get dragged to the Darkmoon Faire.
#worldofwarcraft #darkmoonfaire #merrygoround #voidelf #elf #characterart https://t.co/46ohparqWP","['get', 'dragged', 'darkmoon', 'faire', 'worldofwarcraft', 'darkmoonfaire', 'merrygoround', 'voidelf', 'elf', 'characterart', 'httpstco46ohparqwp']"
260,2022-07-03 16:09:01+00:00,harrowerrrr_art,ELF,2,"Commission for @CrowneLex. 

#shadowrun #shadowrunrpg #elf #oc #originalcharacter #characterdesign #artistsontwitter #cmms https://t.co/Yu1oAaDKC8","['commission', 'crownelex', 'shadowrun', 'shadowrunrpg', 'elf', 'oc', 'originalcharacter', 'characterdesign', 'artistsontwitter', 'cmms', 'httpstcoyu1oaadkc8']"
261,2022-07-10 14:15:22+00:00,AsotaMusic,ELF,2,"THANK YOU ELECTRIC LOVERS – SEE YOU IN JULY 2023 https://t.co/vb4oM3uPFe  @YouTube #ELF #ELF23 #ColorfulPlayground
THANK YOU ELECTRIC LOVERS – SEE YOU IN JULY 2023
1,716 views  10 Jul 2022  THIS WAS FOR THE BOOKS. THANK YOU, ELECTRIC LOVERS. AFTER 3 YEARS, WE FINALLY CELEBRATED","['thank', 'electric', 'lover', '–', 'see', 'july', '2023', 'httpstcovb4om3upfe', 'youtube', 'elf', 'elf23', 'colorfulplayground', 'thank', 'electric', 'lover', '–', 'see', 'july', '2023', '1716', 'view', '10', 'jul', '2022', 'book', 'thank', 'you', 'electric', 'lover', '3', 'year', 'finally', 'celebrated']"
262,2022-07-03 11:21:33+00:00,CandyCane_Elf,ELF,2,175 Days!! #Christmas #ChristmasCountdown2022 #Christmasmagic #holidayseason  #MerryChristmas #Santa #ChristmasTree #Xmas #snowman #elf https://t.co/IxOKtQBWfR,"['175', 'day', 'christmas', 'christmascountdown2022', 'christmasmagic', 'holidayseason', 'merrychristmas', 'santa', 'christmastree', 'xmas', 'snowman', 'elf', 'httpstcoixoktqbwfr']"
263,2022-07-05 21:14:56+00:00,Blue_birdie_san,ELF,2,"Just a tutorial on how to make a subversive top out of pantyhose. Please retweet 😊

#diy #diyshirt #fashion #nigerianfashion #cosplayer #goth #cyberpunk #punkfashion #elf #nigerian #AbujaTwitterCommunity #abujacommunity #abuja https://t.co/FhGg9K1UpH","['tutorial', 'make', 'subversive', 'top', 'pantyhose', 'please', 'retweet', '😊', 'diy', 'diyshirt', 'fashion', 'nigerianfashion', 'cosplayer', 'goth', 'cyberpunk', 'punkfashion', 'elf', 'nigerian', 'abujatwittercommunity', 'abujacommunity', 'abuja', 'httpstcofhgg9k1uph']"
264,2022-07-08 18:26:05+00:00,chile_moonlight,ELF,2,"Felicidad de ver a #SIWON saltar💕

Cr. elf_nodoka3

#Super Junior #SUPERJUNIOR #ELF #Elf #SuperShow9 #SS9 #MoonlightElfChile #SuperJunior_ELF
.
.
.
[_Moonlight.ELF.Chile_]🍒 https://t.co/H6zdbYdJVI","['felicidad', 'de', 'ver', 'siwon', 'saltar💕', 'cr', 'elfnodoka3', 'super', 'junior', 'superjunior', 'elf', 'elf', 'supershow9', 'ss9', 'moonlightelfchile', 'superjuniorelf', 'moonlightelfchile🍒', 'httpstcoh6zdbydjvi']"
265,2022-07-11 20:29:01+00:00,nikki___noodles,ELF,2,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @MichelePMiller2 #poshmark #fashion #style #shopmycloset #elf #classybride #fruitoftheloom: https://t.co/8p3QEghk3z https://t.co/5liP5SkU1H,"['good', 'share', 'check', 'item', 'im', 'loving', 'poshmarkapp', 'michelepmiller2', 'poshmark', 'fashion', 'style', 'shopmycloset', 'elf', 'classybride', 'fruitoftheloom', 'httpstco8p3qeghk3z', 'httpstco5lip5sku1h']"
266,2022-07-11 16:22:59+00:00,KallistaPlays,ELF,2,"Let's Play Dragon Age Inquisition #121 - The Verchiel March
https://t.co/wWlYOhEKg0

#DragonAge #DAI #DragonAgeInquisition #Inquisitor #Lavellan #Elf #BioWare #smallyoutuber #youtubegaming @bioware @dragonage https://t.co/fUS3E3lFkd","['let', 'play', 'dragon', 'age', 'inquisition', '121', 'verchiel', 'march', 'httpstcowwlyohekg0', 'dragonage', 'dai', 'dragonageinquisition', 'inquisitor', 'lavellan', 'elf', 'bioware', 'smallyoutuber', 'youtubegaming', 'bioware', 'dragonage', 'httpstcofus3e3lfkd']"
267,2022-07-07 17:57:16+00:00,Iain_MacGregor1,ELF,2,#RIP the great #JamesCaan - iconic as #SonnyCorleone and then later played the straight man to perfection in my favourite Xmas movie #Elf https://t.co/R2pJsDepmO,"['rip', 'great', 'jamescaan', 'iconic', 'sonnycorleone', 'later', 'played', 'straight', 'man', 'perfection', 'favourite', 'xmas', 'movie', 'elf', 'httpstcor2pjsdepmo']"
268,2022-07-11 14:32:27+00:00,TwShiloh,ELF,2,"Good piece about the failed campaign by #ELF in the ‘90s/early aughts

Lesson: if you want to be the vanguard of the revolution, at some point you need the support of the people

Also, you can not kill anyone &amp; still be a terrorist

https://t.co/tegrRteyRa","['good', 'piece', 'failed', 'campaign', 'elf', '‘90searly', 'aught', 'lesson', 'want', 'vanguard', 'revolution', 'point', 'need', 'support', 'people', 'also', 'kill', 'anyone', 'amp', 'still', 'terrorist', 'httpstcotegrrteyra']"
269,2022-07-07 17:51:03+00:00,Spaghetti_Toes,ELF,2,"Rest in Peace James Caan, and absolute Legend.
#jamescaan #RIPJamescaan #elf #misery #TheGodfather https://t.co/waeb2rp7Is","['rest', 'peace', 'james', 'caan', 'absolute', 'legend', 'jamescaan', 'ripjamescaan', 'elf', 'misery', 'thegodfather', 'httpstcowaeb2rp7is']"
270,2022-07-07 17:35:42+00:00,lilithlaloba,ELF,2,@Variety Loved him in #Elf and #LasVegas! Great actor! https://t.co/yzGqyVcWl5,"['variety', 'loved', 'elf', 'lasvegas', 'great', 'actor', 'httpstcoyzgqyvcwl5']"
271,2022-07-11 01:23:22+00:00,makeupbyashcow,ELF,2,Dramatic eye using @elfcosmetics Liquid Glitter Eyeshadow ✨✨ #ELF #makeup #makeupartist #mua https://t.co/PGfQzoHwhq,"['dramatic', 'eye', 'using', 'elfcosmetics', 'liquid', 'glitter', 'eyeshadow', '✨✨', 'elf', 'makeup', 'makeupartist', 'mua', 'httpstcopgfqzohwhq']"
272,2022-07-10 00:13:38+00:00,DavidKlement2,ELF,2,"Happy Birthday Ronnie James Dio
(Born 10 July, 1942) 🇺🇲 #RIP
🤘🤘🤘🤘🤘🤘
#RonnieJamesDio @OfficialRJDio @DioCancerFund @BlackSabbath #Elf #Dio #Rainbow @tonyiommi @geezerbutler @VinnyAppice1 @TheRealRitchieB @billwarddrums @craiggoldy #WendyDio https://t.co/CcFaENlnjw","['happy', 'birthday', 'ronnie', 'james', 'dio', 'born', '10', 'july', '1942', '🇺🇲', 'rip', '🤘🤘🤘🤘🤘🤘', 'ronniejamesdio', 'officialrjdio', 'diocancerfund', 'blacksabbath', 'elf', 'dio', 'rainbow', 'tonyiommi', 'geezerbutler', 'vinnyappice1', 'therealritchieb', 'billwarddrums', 'craiggoldy', 'wendydio', 'httpstcoccfaenlnjw']"
